Date,Close/Last,Volume,Open,High,Low
10/07/2020,$1.47,53772,$1.45,$1.52,$1.45
10/06/2020,$1.44,70720,$1.47,$1.50,$1.44
10/05/2020,$1.47,103636,$1.46,$1.51,$1.43
10/02/2020,$1.44,66145,$1.41,$1.45,$1.38
10/01/2020,$1.41,54892,$1.41,$1.42,$1.39
09/30/2020,$1.39,57658,$1.40,$1.42,$1.39
09/29/2020,$1.41,30365,$1.41,$1.42,$1.39
09/28/2020,$1.42,59318,$1.41,$1.42,$1.3826
09/25/2020,$1.41,83913,$1.35,$1.42,$1.35
09/24/2020,$1.35,72923,$1.38,$1.38,$1.32
09/23/2020,$1.38,289587,$1.45,$1.49,$1.3613
09/22/2020,$1.49,3247681,$1.37,$1.91,$1.35
09/21/2020,$1.365,62505,$1.45,$1.45,$1.36
09/18/2020,$1.44,41635,$1.43,$1.45,$1.42
09/17/2020,$1.45,103410,$1.42,$1.47,$1.40
09/16/2020,$1.415,38747,$1.41,$1.43,$1.41
09/15/2020,$1.40,45922,$1.40,$1.4615,$1.40
09/14/2020,$1.40,90177,$1.45,$1.45,$1.37
09/11/2020,$1.45,57970,$1.52,$1.52,$1.45
09/10/2020,$1.4899,50065,$1.50,$1.528,$1.4899
09/09/2020,$1.51,74323,$1.50,$1.56,$1.50
09/08/2020,$1.51,41446,$1.48,$1.54,$1.48
